"URL de départ";"Fréquence";"Profondeur";"Typologie";"Type d'élections";"Niveau géographique";"Parti";"Candidat";"Autres mots clés";"Historique des URL"
"http://mdc.62.free.fr";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Nord Pas de Calais";"MRC";;;
"http://mdc.62.free.fr";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Nord Pas de Calais";"MRC";;;
"http://members.aol.com/aseptembre";"Avant scrutin et après scrutin";"non disponible";;"européennes";"Sud-Ouest (Aquitaine, Languedoc-Roussillon, Midi-Pyrénées)";;;;
"http://membres.lycos.fr/adralhar";"Avant scrutin et après scrutin";"non disponible";;"européennes";"Sud-Est (Corse, Provence-Alpes-Côte-d'Azur, Rhône-Alpes)";"Parti régionaux";;;
"http://membres.lycos.fr/arcor";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Limousin";"Autre";;;
"http://membres.lycos.fr/arcor";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Limousin";"Autre";;;
"http://membres.lycos.fr/arlettelaguiller";"Une seule fois";"non disponible";;"régionales";"national";"LO";;;
"http://membres.lycos.fr/arlettelaguiller";"Avant scrutin et après scrutin";"non disponible";;"européennes";"national";"LO";"Laguiller Arlette";;
"http://membres.lycos.fr/breizhdazont";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Bretagne";"Parti régionaux";;;
"http://membres.lycos.fr/breizhdazont";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Bretagne";"Parti régionaux";;;
"http://membres.lycos.fr/cerarb";"Avant scrutin et après scrutin";"non disponible";;"européennes";"Ouest (Bretagne, Pays-de-la-Loire, Poitou-Charentes)";"Parti régionaux";;;
"http://membres.lycos.fr/comitesoutiendieudo/article.php3?id_article=134";"Hebdomadaire";"non disponible";;"européennes";"Île-de-France";"Autre";;;
"http://membres.lycos.fr/communistes";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"national";"DVG";;;
"http://membres.lycos.fr/debatmilitant";"avant le 1er tour, entre les 2 tours, après le 2e tour";"non disponible";"Sites des formations politiques";"régionales";"national";"LCR";;;
"http://membres.lycos.fr/dnthines/page10M.html";"avant le 1er tour, entre les 2 tours, après le 2e tour";"non disponible";;"régionales";"PACA";;;;
"http://membres.lycos.fr/dnthines/page10M.html";"Avant scrutin et après scrutin";"non disponible";;"européennes";"PACA";;;;
"http://membres.lycos.fr/fnj68";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Est (Alsace, Bourgogne, Champagne-Ardenne, Franche-Comté, Lorraine)";"FN";;;
"http://membres.lycos.fr/glverts3";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Est (Alsace, Bourgogne, Champagne-Ardenne, Franche-Comté, Lorraine)";"Les Verts";;;
"http://membres.lycos.fr/jd69";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Rhône-Alpes";"UDF";;;
"http://membres.lycos.fr/jd69";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Rhône-Alpes";"UDF";;;
"http://membres.lycos.fr/kenelbreizh";"Une seule fois";"non disponible";;"régionales";"Bretagne";"Parti régionaux";;;
"http://membres.lycos.fr/kenelbreizh";"Avant scrutin et après scrutin";"non disponible";;"européennes";"Bretagne";"Parti régionaux";;;
"http://membres.lycos.fr/mjs03";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Auvergne";"PS";;;
"http://membres.lycos.fr/mjs03";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Auvergne";"PS";;;
"http://membres.lycos.fr/mjs07";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Rhône-Alpes";"PS";;;
"http://membres.lycos.fr/mjs25";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Franche-Comté";"PS";;;
"http://membres.lycos.fr/mjs25/index.html";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Franche-Comté";"PS";;;
"http://membres.lycos.fr/mjs25/index2.html";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Franche-Comté";"PS";;;
"http://membres.lycos.fr/mjs25/index2.html";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Franche-Comté";"PS";;;
"http://membres.lycos.fr/mjs74";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Rhône-Alpes";"PS";;;
"http://membres.lycos.fr/mjs74";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Rhône-Alpes";"PS";;;
"http://membres.lycos.fr/mjs86";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Poitou Charentes";"PS";;;
"http://membres.lycos.fr/mjs86";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Poitou Charentes";"PS";;;
"http://membres.lycos.fr/mjsgers";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Midi-Pyrénées";"PS";;;
"http://membres.lycos.fr/mjsgers";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Midi-Pyrénées";"PS";;;
"http://membres.lycos.fr/mjsleo";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Aquitaine";"PS";;;
"http://membres.lycos.fr/mjsleo";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Aquitaine";"PS";;;
"http://membres.lycos.fr/mjsrhone";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Rhône-Alpes";"PS";;;
"http://membres.lycos.fr/mnr72";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Pays de la Loire";"MNR";;;
"http://membres.lycos.fr/mnr72";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Pays de la Loire";"MNR";;;
"http://membres.lycos.fr/mnr93";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Île-de-France";"MNR";;;
"http://membres.lycos.fr/mnr93";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Île-de-France";"MNR";;;
"http://membres.lycos.fr/morvancoarer";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"régionales";"Pays de la Loire";"Parti régionaux";"Coarer Morvan";;
"http://membres.lycos.fr/morvancoarer";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"européennes";"Pays de la Loire";"Parti régionaux";"Coarer Morvan";;
"http://membres.lycos.fr/mrc59";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Nord Pas de Calais";"MRC";;;
"http://membres.lycos.fr/mrc59";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Nord Pas de Calais";"MRC";;;
"http://membres.lycos.fr/mvtfedbret";"avant le 1er tour, entre les 2 tours, après le 2e tour";"non disponible";"Sites des formations politiques";"régionales";"Bretagne";;;;
"http://membres.lycos.fr/mvtfedbret";"Avant scrutin et après scrutin";"non disponible";"Sites des formations politiques";"européennes";"Bretagne";;;;
"http://membres.lycos.fr/pni";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Haute-Normandie";"Parti régionaux";;;
"http://membres.lycos.fr/pni";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Haute-Normandie";"Parti régionaux";;;
"http://membres.lycos.fr/poc";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Languedoc-Roussillon";"Parti régionaux";;;
"http://membres.lycos.fr/poc";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Languedoc-Roussillon";"Parti régionaux";;;
"http://membres.lycos.fr/poc/descop1.htm";"Une seule fois";"non disponible";"Associations, syndicats et autres organisations";"régionales";"Languedoc-Roussillon";"Parti régionaux";;;
"http://membres.lycos.fr/prg15";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Auvergne";"PRG";;;
"http://membres.lycos.fr/prg15";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Auvergne";"PRG";;;
"http://membres.lycos.fr/ps06vence";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"PACA";"PS";;;
"http://membres.lycos.fr/ps06vence";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"PACA";"PS";;;
"http://membres.lycos.fr/ps15";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Auvergne";"PS";;;
"http://membres.lycos.fr/ps15";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Auvergne";"PS";;;
"http://membres.lycos.fr/ps34420";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Languedoc-Roussillon";"PS";;;
"http://membres.lycos.fr/ps34420";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Languedoc-Roussillon";"PS";;;
"http://membres.lycos.fr/ps75004";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Île-de-France";"PS";;;
"http://membres.lycos.fr/ps75004";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Île-de-France";"PS";;;
"http://membres.lycos.fr/ps75011";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Île-de-France";"PS";;;
"http://membres.lycos.fr/ps75011";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Île-de-France";"PS";;;
"http://membres.lycos.fr/psantony";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Île-de-France";"PS";;;
"http://membres.lycos.fr/psantony";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Île-de-France";"PS";;;
"http://membres.lycos.fr/pscarpentras";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"PACA";"PS";;;
"http://membres.lycos.fr/pscarpentras";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"PACA";"PS";;;
"http://membres.lycos.fr/psfrancheville";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Rhône-Alpes";"PS";;;
"http://membres.lycos.fr/psfrancheville";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Rhône-Alpes";"PS";;;
"http://membres.lycos.fr/racines53";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Aquitaine";"MNR";;;
"http://membres.lycos.fr/racines53";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Aquitaine";"MNR";;;
"http://membres.lycos.fr/sciencepolitiquenet";"Une seule fois";"non disponible";"Annuaires, observatoires et analyses";"régionales";"national";;;;
"http://membres.lycos.fr/sciencepolitiquenet";"Avant scrutin et après scrutin";"non disponible";"Annuaires, observatoires et analyses";"européennes";"national";;;;
"http://minorites.babozor.net";"avant le 1er tour, entre les 2 tours, après le 2e tour";"non disponible";;"régionales";"national";;;;
"http://minorites.babozor.net";"Avant scrutin et après scrutin";"non disponible";;"européennes";"national";;;;
"http://minorites.babozor.net/article.php?IDA=1596";"Avant scrutin et après scrutin";"non disponible";"Associations, syndicats et autres organisations";"européennes";"national";;;;
"http://mjs13.free.fr";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"PACA";"PS";;;
"http://mjs13.free.fr";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"PACA";"PS";;;
"http://mmlf.webdynamit.net/spip";"Une seule fois";"non disponible";"Associations, syndicats et autres organisations";"régionales";"national";;;;
"http://mmlf.webdynamit.net/spip";"Avant scrutin et après scrutin";"non disponible";"Associations, syndicats et autres organisations";"européennes";"national";;;;
"http://mmlf.webdynamit.net/spip/article.php3?id_article=213";"Avant scrutin et après scrutin";"non disponible";"Associations, syndicats et autres organisations";"européennes";"national";;;;
"http://mnr45.free.fr";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Centre";"MNR";;;
"http://mnr45.free.fr";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Centre";"MNR";;;
"http://mnr54.chez.tiscali.fr";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Lorraine";"MNR";;;
"http://mnr54.chez.tiscali.fr";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Lorraine";"MNR";;;
"http://mohsan.typepad.com/blog";"avant le 1er tour, entre les 2 tours, après le 2e tour";"non disponible";"Associations, syndicats et autres organisations";"régionales";"national";;;;
"http://mohsan.typepad.com/blog";"Avant scrutin et après scrutin";"non disponible";"Associations, syndicats et autres organisations";"européennes";"national";;;;
"http://monsite.wanadoo.fr/initiative.gaulliste";"Une seule fois";"non disponible";"Associations, syndicats et autres organisations";"régionales";"Limousin";;;;
"http://monsite.wanadoo.fr/initiative.gaulliste";"Avant scrutin et après scrutin";"non disponible";"Associations, syndicats et autres organisations";"européennes";"Limousin";;;;
"http://monsite.wanadoo.fr/lcr22";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Bretagne";"LCR";;;
"http://monsite.wanadoo.fr/lcr22";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Bretagne";"LCR";;;
"http://monsite.wanadoo.fr/lepscluses";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Rhône-Alpes";"PS";;;
"http://monsite.wanadoo.fr/lepscluses";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Rhône-Alpes";"PS";;;
"http://mpf.28.free.fr";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Centre-Massif central (Auvergne, Centre, Limousin)";"MPF";;;
"http://mpf29.free.fr";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Ouest (Bretagne, Pays-de-la-Loire, Poitou-Charentes)";"MPF";;;
"http://mpf93.free.fr";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Île-de-France";"MPF";;;
"http://mrc-france.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"national";"MRC";;;
"http://mrc-france.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"national";"MRC";;;
"http://multitudes.samizdat.net/article.php3?id_article=932";"Avant scrutin et après scrutin";"non disponible";;"européennes";"Est (Alsace, Bourgogne, Champagne-Ardenne, Franche-Comté, Lorraine)";"MRC";"Naïr Sami";;
"http://nmj06.free.fr";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"PACA";"PS";;;
"http://nmj06.free.fr";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"PACA";"PS";;;
"http://no.edefrance.org";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"européennes";"Nord-Ouest (Basse-Normandie, Haute-Normandie, Nord Pas-de-Calais, Picardie)";"Autre";;;
"http://noelmamere.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Sud-Est (Corse, Provence-Alpes-Côte-d'Azur, Rhône-Alpes)";"Les Verts";;;
"http://nonbso.tonsite.biz";"Une seule fois";"non disponible";"Associations, syndicats et autres organisations";"régionales";"Auvergne";;;;
"http://nopasaran.samizdat.net";"Une seule fois";"non disponible";"Associations, syndicats et autres organisations";"régionales";"national";"Autre";;;
